conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_ortho,"subducting_abs_paral
",Label
4.4,0.49,-1.9,-3.07,2.52,-2.58,0
4.4,0.49,-1.89,-3.07,2.53,-2.58,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.6,0.02,-1.02,-2.16,3.59,-2.15,0
4.11,-1.43,-1.62,1.7,2.49,0.27,0
4.12,-1.44,-1.62,1.7,2.49,0.25,0
4.12,-1.46,-1.63,1.7,2.49,0.23,0
4.13,-1.48,-1.63,1.7,2.5,0.21,0
4.13,-1.5,-1.64,1.7,2.5,0.2,0
4.14,-1.52,-1.64,1.7,2.5,0.18,0
4.15,-1.53,-1.65,1.7,2.5,0.16,0
4.15,-1.55,-1.65,1.7,2.5,0.14,0
4.15,-1.57,-1.66,1.69,2.5,0.12,0
4.16,-1.59,-1.66,1.69,2.49,0.1,0
4.07,-1.72,-1.73,1.58,2.33,-0.14,0
3.2,-2.75,-2.02,1.5,1.17,-1.25,0
3.2,-2.76,-2.02,1.5,1.17,-1.26,0
3.2,-2.77,-2.03,1.5,1.17,-1.28,0
3.2,-2.78,-2.03,1.5,1.16,-1.29,0
3.2,-2.8,-2.04,1.5,1.16,-1.31,0
3.2,-2.81,-2.04,1.49,1.15,-1.32,0
3.2,-2.82,-2.05,1.49,1.15,-1.33,0
3.2,-2.83,-2.05,1.49,1.14,-1.35,0
3.42,-2.6,-2.17,1.31,1.24,-1.29,0
7.23,-2.72,-2.19,0.59,5.05,-2.11,0
7.56,-2.73,-2.2,0.5,5.37,-2.21,0
7.47,-2.72,-2.2,0.5,5.27,-2.2,0
7.37,-2.71,-2.21,0.5,5.17,-2.19,0
7.28,-2.7,-2.21,0.49,5.07,-2.19,0
8.2,-2.34,-2.22,0.49,5.98,-1.83,0
9.48,-1.94,-2.22,0.49,7.26,-1.43,0
11.47,-2.07,-2.25,0.38,9.22,-1.67,0
12.05,0.59,-2.29,-0.14,9.76,0.47,0
12.0,0.51,-2.29,-0.15,9.71,0.39,0
9.76,-0.8,-2.49,-0.72,7.25,-1.49,0
9.44,-0.96,-2.52,-0.79,6.91,-1.73,0
9.37,-0.99,-2.52,-0.79,6.83,-1.75,0
9.3,-1.01,-2.53,-0.8,6.75,-1.78,0
9.22,-1.03,-2.53,-0.8,6.68,-1.81,0
9.15,-1.06,-2.54,-0.81,6.6,-1.84,0
9.08,-1.09,-2.54,-0.81,6.52,-1.87,0
5.94,-2.44,-1.9,-0.86,4.03,-3.29,0
5.44,-2.63,-1.92,-0.79,3.51,-3.41,0
5.36,-2.62,-1.92,-0.79,3.43,-3.4,0
5.34,-2.68,-1.92,-0.8,3.4,-3.46,0
5.47,-2.92,-1.93,-0.8,3.53,-3.71,0
5.38,-2.92,-1.93,-0.8,3.44,-3.71,0
5.3,-2.92,-1.93,-0.8,3.35,-3.71,0
5.67,-2.86,-2.03,-0.52,3.64,-3.37,0
9.73,-2.31,-2.83,1.99,6.91,-0.31,0
9.34,-2.47,-2.84,1.99,6.52,-0.47,0
8.53,-2.67,-2.34,1.63,6.2,-1.04,0
8.49,-2.74,-2.34,1.63,6.15,-1.1,0
11.88,-2.44,-2.35,1.63,9.53,-0.81,0
15.77,-1.94,-2.35,1.63,13.41,-0.32,0
16.45,-1.86,-2.36,1.63,14.09,-0.25,0
16.11,-1.69,-2.24,1.47,13.88,-0.23,0
10.11,-2.6,-1.08,0.03,9.03,-2.58,0
9.39,-3.12,-1.08,0.03,8.3,-3.1,0
9.09,-3.16,-1.09,0.04,8.0,-3.14,0
9.09,-3.16,-1.09,0.04,7.99,-3.13,0
9.08,-3.15,-4.08,0.57,5.0,-2.59,0
11.94,-1.86,-4.08,0.56,7.86,-1.31,0
12.82,-1.83,-4.08,0.55,8.74,-1.29,0
12.53,-2.36,-4.09,0.53,8.44,-1.83,0
12.52,-2.37,-4.09,0.52,8.43,-1.85,0
11.6,-2.76,-4.1,0.51,7.5,-2.25,0
11.59,-2.77,-4.1,0.5,7.49,-2.28,0
12.1,-2.59,-4.1,-0.46,7.99,-3.05,0
13.38,-1.77,-4.1,-2.67,9.27,-4.45,0
13.4,-1.75,-4.1,-2.69,9.29,-4.45,0
13.41,-1.73,-3.46,-1.14,9.95,-2.87,0
13.23,-2.36,-3.46,-1.15,9.77,-3.52,0
13.22,-2.42,-3.46,-1.17,9.76,-3.6,0
13.22,-2.4,-3.45,-1.19,9.76,-3.59,0
13.2,-2.37,-3.45,-1.21,9.75,-3.58,0
13.22,-2.36,-3.45,-1.22,9.76,-3.59,0
12.91,-3.47,-3.45,-1.24,9.46,-4.72,0
12.76,-3.96,-3.45,-1.26,9.31,-5.23,0
12.74,-3.99,-3.44,-1.28,9.29,-5.28,0
13.56,-2.97,-3.44,-1.3,10.12,-4.28,0
13.65,-2.89,-3.44,-1.31,10.21,-4.22,0
13.63,-2.93,-3.44,-1.33,10.2,-4.27,0
13.62,-2.96,-3.43,-1.35,10.19,-4.33,0
13.85,-3.47,-3.77,-3.24,10.08,-6.71,0
13.77,-3.58,-3.75,-3.26,10.01,-6.84,0
13.69,-3.69,-3.74,-3.28,9.94,-6.97,0
13.6,-3.81,-3.73,-3.3,9.86,-7.1,0
13.51,-3.92,-3.71,-3.32,9.79,-7.23,0
13.42,-4.02,-3.7,-3.34,9.72,-7.36,0
13.33,-4.13,-3.68,-3.36,9.64,-7.49,0
13.04,-1.78,-3.66,-3.38,9.35,-5.15,0
13.02,-1.86,-3.65,-3.4,9.35,-5.25,0
13.0,-1.94,-3.63,-3.42,9.35,-5.35,0
12.97,-2.02,-3.62,-3.44,9.34,-5.45,0
12.95,-2.1,-3.6,-3.46,9.34,-5.55,0
9.04,0.04,-3.58,-3.48,5.44,-3.42,0
9.06,0.03,-3.56,-3.5,5.48,-3.45,0
9.08,0.02,-3.55,-3.52,5.52,-3.49,0
9.1,0.0,-3.53,-3.54,5.56,-3.52,0
9.12,-0.01,-3.51,-3.56,5.59,-3.55,0
9.41,-2.19,-3.49,-3.58,5.9,-5.75,0
9.4,-2.21,-3.47,-3.59,5.91,-5.79,0
9.39,-2.22,-3.45,-3.61,5.92,-5.82,0
9.38,-2.23,-3.43,-3.63,5.93,-5.85,0
9.37,-2.25,-3.41,-3.65,5.94,-5.88,0
10.86,-3.87,-4.88,-2.05,5.95,-5.92,0
10.91,-3.87,-4.9,-2.06,5.98,-5.93,0
10.96,-3.87,-4.93,-2.08,6.01,-5.94,0
11.01,-3.86,-4.95,-2.09,6.04,-5.95,0
11.06,-3.86,-4.97,-2.11,6.07,-5.96,0
15.27,5.02,-4.74,-3.47,10.53,1.52,0
15.27,5.03,-4.76,-3.48,10.52,1.51,0
15.27,5.03,-4.77,-3.49,10.51,1.5,0
15.27,5.04,-4.78,-3.51,10.5,1.49,0
15.27,5.04,-4.79,-3.52,10.49,1.48,0
15.27,5.05,-4.8,-3.54,10.48,1.47,0
15.27,5.05,-4.81,-3.55,10.47,1.46,0
15.26,5.06,-4.82,-3.57,10.46,1.45,0
15.26,5.06,-4.83,-3.58,10.44,1.44,0
15.25,5.07,-4.84,-3.6,10.43,1.43,0
16.01,6.0,-3.94,-4.45,12.09,1.53,0
18.33,4.49,-3.76,-2.86,14.58,1.63,0
18.31,4.4,-3.75,-2.88,14.57,1.52,0
18.32,0.47,-3.73,-2.89,14.6,-2.41,0
18.29,0.4,-3.71,-2.9,14.58,-2.5,0
17.24,-0.23,-3.34,-2.41,13.91,-2.63,0
14.83,-1.59,-2.49,-1.24,12.35,-2.82,0
14.81,-1.68,-2.47,-1.25,12.34,-2.92,0
14.78,-1.77,-2.46,-1.25,12.33,-3.02,0
14.76,-1.87,-2.45,-1.26,12.31,-3.12,0
12.61,-4.71,-2.56,-0.42,10.07,-5.12,0
10.95,-6.67,-3.08,-0.7,7.88,-7.37,0
10.88,-6.72,-3.06,-0.72,7.84,-7.43,0
10.81,-6.77,-3.04,-0.73,7.79,-7.5,0
10.74,-6.82,-3.02,-0.74,7.74,-7.56,0
6.68,-3.64,-3.0,-0.76,3.69,-4.39,0
6.66,-3.62,-2.98,-0.77,3.69,-4.39,0
6.53,-3.65,-2.94,-0.71,3.6,-4.35,0
5.62,-4.0,-2.79,-0.03,2.85,-4.02,0
3.38,-6.01,-2.55,1.16,0.84,-4.85,0
2.04,0.45,0.79,-4.47,2.83,-4.02,0
2.1,-0.12,-0.41,-4.5,1.68,-4.63,0
2.12,-0.11,-0.4,-4.5,1.71,-4.61,0
2.14,-0.1,-0.4,-4.5,1.74,-4.6,0
2.17,-0.09,-0.39,-4.49,1.78,-4.59,0
2.23,-1.43,-0.42,-3.14,1.81,-4.57,0
2.42,-0.83,-0.98,-3.4,1.43,-4.23,0
2.68,0.06,-1.83,-3.8,0.84,-3.74,0
2.7,0.07,-1.83,-3.8,0.87,-3.73,0
2.72,0.08,-1.82,-3.8,0.89,-3.72,0
10.05,-4.76,-2.82,-0.74,7.22,-5.51,0
10.07,-4.74,-2.82,-0.74,7.24,-5.49,0
10.09,-4.72,-2.83,-0.73,7.25,-5.46,0
10.11,-4.7,-2.83,-0.72,7.27,-5.43,0
9.16,-0.64,-2.84,-4.01,6.31,-4.68,0
9.21,-0.6,-2.86,-4.0,6.34,-4.62,0
9.25,-0.55,-2.88,-3.98,6.36,-4.56,0
9.3,-0.51,-2.89,-3.97,6.39,-4.51,0
9.34,-0.46,-2.91,-3.96,6.42,-4.45,0
9.39,-0.42,-2.93,-3.94,6.44,-4.39,0
9.11,-5.11,-2.62,0.81,6.47,-4.33,0
9.21,-5.06,-2.67,0.83,6.51,-4.27,0
9.3,-5.01,-2.73,0.85,6.56,-4.2,0
9.4,-4.96,-2.78,0.87,6.6,-4.13,0
8.76,-6.04,-2.11,2.01,6.64,-4.06,0
7.13,-8.63,-0.44,4.65,6.68,-4.0,0
7.17,-8.6,-0.45,4.66,6.71,-3.97,0
7.21,-8.58,-0.47,4.66,6.74,-3.93,0
8.39,-9.19,-0.48,4.67,7.9,-4.55,0
8.44,-9.16,-0.49,4.67,7.93,-4.51,0
9.63,-3.44,-1.67,-1.03,7.97,-4.47,0
9.63,-3.44,-1.67,-1.03,7.96,-4.47,0
9.62,-3.43,-1.67,-1.03,7.96,-4.46,0
9.62,-3.43,-1.66,-1.03,7.96,-4.46,0
9.62,-3.42,-1.66,-1.03,7.95,-4.45,0
9.61,-3.41,-1.66,-1.03,7.95,-4.45,0
9.61,-3.41,-1.66,-1.04,7.95,-4.45,0
9.6,-3.4,-1.66,-1.04,7.94,-4.44,0
9.6,-3.4,-1.66,-1.04,7.94,-4.44,0
9.59,-3.39,-1.66,-1.04,7.94,-4.43,0
8.51,2.63,-0.69,-6.93,7.82,-4.31,0
8.49,2.66,-0.68,-6.93,7.82,-4.29,0
8.48,2.68,-0.68,-6.93,7.81,-4.26,0
8.47,2.7,-0.68,-6.92,7.8,-4.23,0
8.45,2.73,-0.68,-6.92,7.78,-4.21,0
8.44,2.75,-0.67,-6.92,7.77,-4.18,0
8.42,2.77,-0.67,-6.91,7.76,-4.15,0
8.4,2.8,-0.67,-6.91,7.74,-4.13,0
8.39,2.82,-0.67,-6.91,7.73,-4.1,0
8.37,2.84,-0.66,-6.9,7.71,-4.07,0
10.9,0.17,-3.12,-4.33,7.8,-4.15,0
10.84,0.14,-3.11,-4.34,7.76,-4.18,0
4.19,0.29,-3.1,-4.35,1.07,-4.03,0
4.2,0.29,-3.08,-4.36,1.1,-4.04,0
4.2,0.29,-3.07,-4.37,1.1,-4.05,0
4.2,0.29,-3.06,-4.38,1.12,-4.06,0
4.2,0.29,-3.05,-4.39,1.13,-4.07,0
4.2,0.29,-3.04,-4.4,1.14,-4.08,0
4.2,0.29,-3.02,-4.41,1.15,-4.09,0
4.2,0.29,-3.01,-4.42,1.16,-4.1,0
7.95,3.06,-2.11,-3.64,5.83,-0.55,0
7.95,3.06,-2.1,-3.64,5.83,-0.56,0
7.95,3.06,-2.1,-3.64,5.83,-0.56,0
7.95,3.06,-2.1,-3.64,5.84,-0.56,0
7.95,3.06,-2.1,-3.65,5.84,-0.56,0
7.95,3.06,-2.09,-3.65,5.84,-0.56,0
7.95,3.06,-2.09,-3.65,5.84,-0.56,0
7.95,3.06,-2.09,-3.65,5.85,-0.56,0
7.95,3.06,-2.09,-3.65,5.85,-0.57,0
7.95,3.06,-2.08,-3.65,5.85,-0.57,0
4.37,0.49,-1.9,-3.06,2.49,-2.57,0
4.37,0.49,-1.9,-3.06,2.49,-2.57,0
4.37,0.49,-1.9,-3.06,2.5,-2.57,0
4.37,0.49,-1.89,-3.06,2.5,-2.57,0
4.37,0.49,-1.89,-3.06,2.5,-2.57,0
4.37,0.49,-1.89,-3.07,2.5,-2.57,0
4.37,0.49,-1.89,-3.07,2.5,-2.58,0
4.37,0.49,-1.88,-3.07,2.51,-2.58,0
4.37,0.49,-1.88,-3.07,2.51,-2.58,0
4.37,0.49,-1.88,-3.07,2.51,-2.58,0
4.58,0.02,-1.03,-2.16,3.56,-2.15,0
4.58,0.02,-1.03,-2.16,3.56,-2.15,0
4.58,0.02,-1.03,-2.16,3.56,-2.15,0
4.58,0.02,-1.03,-2.16,3.56,-2.15,0
4.58,0.02,-1.03,-2.16,3.57,-2.15,0
4.58,0.02,-1.03,-2.16,3.57,-2.15,0
4.58,0.02,-1.03,-2.16,3.57,-2.15,0
4.58,0.02,-1.03,-2.16,3.57,-2.15,0
4.58,0.02,-1.03,-2.16,3.57,-2.15,0
4.58,0.02,-1.03,-2.16,3.57,-2.15,0
3.86,-2.0,-1.36,1.91,2.5,-0.09,0
3.87,-2.01,-1.37,1.91,2.5,-0.11,0
3.87,-2.03,-1.37,1.91,2.5,-0.12,0
3.88,-2.05,-1.38,1.91,2.5,-0.14,0
3.88,-2.07,-1.38,1.91,2.49,-0.16,0
3.88,-2.09,-1.39,1.91,2.49,-0.18,0
3.88,-2.11,-1.39,1.91,2.49,-0.2,0
3.89,-2.12,-1.4,1.91,2.49,-0.21,0
3.89,-2.14,-1.4,1.91,2.48,-0.23,0
3.89,-2.16,-1.41,1.91,2.48,-0.25,0
3.78,-2.28,-1.49,1.81,2.29,-0.47,0
2.77,-3.17,-1.79,1.77,0.98,-1.4,0
2.77,-3.18,-1.79,1.77,0.97,-1.42,0
2.77,-3.2,-1.8,1.77,0.96,-1.43,0
2.77,-3.21,-1.8,1.77,0.96,-1.44,0
2.76,-3.22,-1.81,1.77,0.95,-1.46,0
2.76,-3.23,-1.81,1.77,0.94,-1.47,0
2.76,-3.25,-1.82,1.77,0.94,-1.48,0
2.76,-3.26,-1.82,1.77,0.93,-1.5,0
3.41,-2.6,-2.18,1.31,1.23,-1.29,0
7.28,-2.72,-2.19,0.59,5.09,-2.11,0
7.62,-2.73,-2.2,0.5,5.42,-2.21,0
7.52,-2.72,-2.21,0.5,5.32,-2.2,0
7.42,-2.71,-2.21,0.5,5.22,-2.19,0
7.33,-2.7,-2.21,0.49,5.12,-2.19,0
8.26,-2.34,-2.22,0.49,6.04,-1.83,0
9.54,-1.94,-2.23,0.49,7.32,-1.43,0
11.53,-2.07,-2.26,0.38,9.27,-1.67,0
12.11,0.59,-2.29,-0.14,9.82,0.47,0
12.06,0.51,-2.29,-0.15,9.77,0.39,0
9.82,-0.8,-2.5,-0.72,7.31,-1.49,0
9.51,-0.96,-2.53,-0.79,6.97,-1.73,0
9.44,-0.99,-2.53,-0.79,6.89,-1.75,0
9.36,-1.01,-2.53,-0.8,6.82,-1.78,0
9.29,-1.03,-2.54,-0.8,6.74,-1.81,0
9.22,-1.06,-2.54,-0.81,6.66,-1.84,0
9.15,-1.09,-2.55,-0.81,6.58,-1.87,0
5.99,-2.44,-1.9,-0.86,4.07,-3.29,0
5.49,-2.63,-1.92,-0.79,3.55,-3.41,0
5.41,-2.62,-1.93,-0.79,3.47,-3.4,0
5.38,-2.68,-1.93,-0.8,3.44,-3.46,0
5.52,-2.92,-1.93,-0.8,3.57,-3.71,0
5.43,-2.92,-1.94,-0.8,3.48,-3.71,0
5.34,-2.92,-1.94,-0.8,3.39,-3.71,0
5.72,-2.86,-2.03,-0.52,3.68,-3.37,0
9.77,-2.31,-2.84,1.99,6.95,-0.31,0
9.38,-2.47,-2.84,1.99,6.55,-0.47,0
8.56,-2.67,-2.35,1.63,6.22,-1.04,0
8.52,-2.74,-2.35,1.63,6.17,-1.1,0
11.89,-2.44,-2.36,1.63,9.54,-0.81,0
15.77,-1.94,-2.36,1.63,13.41,-0.32,0
16.46,-1.86,-2.36,1.63,14.09,-0.25,0
16.12,-1.69,-2.24,1.47,13.88,-0.23,0
10.12,-2.6,-1.08,0.03,9.03,-2.58,0
9.39,-3.12,-1.09,0.03,8.3,-3.1,0
9.09,-3.16,-1.09,0.04,7.99,-3.14,0
9.09,-3.16,-1.09,0.04,7.99,-3.13,0
9.08,-3.15,-4.08,0.57,5.0,-2.59,0
11.95,-1.86,-4.08,0.56,7.86,-1.31,0
12.83,-1.83,-4.09,0.55,8.74,-1.29,0
12.54,-2.36,-4.09,0.53,8.45,-1.83,0
12.53,-2.37,-4.1,0.52,8.44,-1.85,0
11.61,-2.76,-4.1,0.51,7.51,-2.25,0
11.6,-2.77,-4.1,0.5,7.49,-2.28,0
12.11,-2.59,-4.11,-0.46,8.0,-3.05,0
13.39,-1.77,-4.11,-2.67,9.27,-4.45,0
13.4,-1.75,-4.11,-2.69,9.29,-4.45,0
13.42,-1.73,-3.46,-1.14,9.96,-2.87,0
13.23,-2.36,-3.46,-1.15,9.77,-3.52,0
13.23,-2.42,-3.46,-1.17,9.77,-3.6,0
13.22,-2.4,-3.46,-1.19,9.76,-3.59,0
13.21,-2.37,-3.46,-1.21,9.75,-3.58,0
13.22,-2.36,-3.45,-1.22,9.76,-3.59,0
12.91,-3.47,-3.45,-1.24,9.45,-4.72,0
12.75,-3.96,-3.45,-1.26,9.3,-5.23,0
12.73,-3.99,-3.45,-1.28,9.28,-5.28,0
13.55,-2.97,-3.44,-1.3,10.11,-4.28,0
13.64,-2.89,-3.44,-1.31,10.2,-4.22,0
13.62,-2.93,-3.44,-1.33,10.19,-4.27,0
13.61,-2.96,-3.43,-1.35,10.18,-4.33,0
13.87,-3.47,-3.77,-3.24,10.09,-6.71,0
13.78,-3.58,-3.76,-3.26,10.02,-6.84,0
13.7,-3.69,-3.74,-3.28,9.95,-6.97,0
13.61,-3.81,-3.73,-3.3,9.87,-7.1,0
13.52,-3.92,-3.71,-3.32,9.8,-7.23,0
13.43,-4.02,-3.7,-3.34,9.72,-7.36,0
13.34,-4.13,-3.68,-3.36,9.65,-7.49,0
13.06,-1.78,-3.67,-3.38,9.37,-5.15,0
13.04,-1.86,-3.65,-3.4,9.37,-5.25,0
13.01,-1.94,-3.63,-3.42,9.37,-5.35,0
12.99,-2.02,-3.62,-3.44,9.36,-5.45,0
12.97,-2.1,-3.6,-3.46,9.35,-5.55,0
9.06,0.04,-3.58,-3.48,5.46,-3.42,0
9.08,0.03,-3.56,-3.5,5.5,-3.45,0
9.1,0.02,-3.55,-3.52,5.54,-3.49,0
9.12,0.0,-3.53,-3.54,5.58,-3.52,0
9.14,-0.01,-3.51,-3.56,5.61,-3.55,0
9.43,-2.19,-3.49,-3.58,5.92,-5.75,0
9.42,-2.21,-3.47,-3.59,5.93,-5.79,0
9.41,-2.22,-3.45,-3.61,5.94,-5.82,0
9.4,-2.23,-3.43,-3.63,5.95,-5.85,0
9.39,-2.25,-3.41,-3.65,5.96,-5.88,0
10.89,-3.87,-4.89,-2.05,5.97,-5.92,0
10.94,-3.87,-4.92,-2.06,6.0,-5.93,0
10.99,-3.87,-4.94,-2.08,6.03,-5.94,0
11.04,-3.86,-4.96,-2.09,6.06,-5.95,0
11.09,-3.86,-4.98,-2.11,6.08,-5.96,0
15.27,5.02,-4.76,-3.47,10.53,1.52,0
15.27,5.03,-4.77,-3.48,10.52,1.51,0
15.27,5.03,-4.78,-3.49,10.51,1.5,0
15.27,5.04,-4.79,-3.51,10.49,1.49,0
15.27,5.04,-4.8,-3.52,10.48,1.48,0
15.27,5.05,-4.81,-3.54,10.47,1.47,0
15.27,5.05,-4.82,-3.55,10.46,1.46,0
15.26,5.06,-4.83,-3.57,10.45,1.45,0
15.26,5.06,-4.84,-3.58,10.43,1.44,0
15.26,5.07,-4.85,-3.6,10.42,1.43,0
16.01,6.0,-3.94,-4.45,12.08,1.53,0
18.31,4.49,-3.76,-2.86,14.56,1.63,0
18.29,4.4,-3.74,-2.88,14.56,1.52,0
18.3,0.47,-3.73,-2.89,14.59,-2.41,0
18.27,0.4,-3.71,-2.9,14.57,-2.5,0
17.22,-0.23,-3.33,-2.41,13.9,-2.63,0
14.81,-1.59,-2.48,-1.24,12.34,-2.82,0
14.79,-1.68,-2.47,-1.25,12.33,-2.92,0
14.77,-1.77,-2.46,-1.25,12.32,-3.02,0
14.74,-1.87,-2.45,-1.26,12.3,-3.12,0
12.59,-4.71,-2.55,-0.42,10.05,-5.12,0
10.92,-6.67,-3.07,-0.7,7.87,-7.37,0
10.86,-6.72,-3.05,-0.72,7.82,-7.43,0
10.79,-6.77,-3.03,-0.73,7.78,-7.5,0
10.72,-6.82,-3.01,-0.74,7.73,-7.56,0
6.67,-3.64,-2.99,-0.76,3.69,-4.39,0
6.65,-3.62,-2.97,-0.77,3.69,-4.39,0
6.53,-3.65,-2.93,-0.71,3.6,-4.35,0
5.62,-4.0,-2.78,-0.03,2.85,-4.02,0
5.59,-3.99,-2.76,-0.04,2.84,-4.02,0
2.05,0.45,0.79,-4.47,2.84,-4.02,0
2.11,-0.12,-0.42,-4.5,1.68,-4.63,0
2.13,-0.11,-0.41,-4.5,1.71,-4.61,0
2.15,-0.1,-0.4,-4.5,1.75,-4.6,0
2.18,-0.09,-0.39,-4.49,1.78,-4.59,0
2.24,-1.43,-0.42,-3.14,1.81,-4.57,0
2.42,-0.83,-0.98,-3.4,1.43,-4.23,0
2.68,0.06,-1.83,-3.8,0.85,-3.74,0
2.7,0.07,-1.83,-3.8,0.87,-3.73,0
2.73,0.08,-1.82,-3.8,0.9,-3.72,0
10.05,-4.76,-2.83,-0.74,7.22,-5.51,0
10.07,-4.74,-2.83,-0.74,7.23,-5.49,0
10.09,-4.72,-2.84,-0.73,7.25,-5.46,0
10.11,-4.7,-2.84,-0.72,7.27,-5.43,0
9.18,-0.64,-2.86,-4.01,6.3,-4.68,0
9.22,-0.6,-2.88,-4.0,6.33,-4.62,0
9.27,-0.55,-2.89,-3.98,6.36,-4.56,0
9.31,-0.51,-2.91,-3.97,6.39,-4.51,0
9.35,-0.46,-2.93,-3.96,6.41,-4.45,0
9.4,-0.42,-2.95,-3.94,6.44,-4.39,0
9.13,-5.11,-2.64,0.81,6.46,-4.33,0
9.22,-5.06,-2.69,0.83,6.51,-4.27,0
9.32,-5.01,-2.75,0.85,6.55,-4.2,0
9.41,-4.96,-2.8,0.87,6.59,-4.13,0
8.77,-6.04,-2.12,2.01,6.63,-4.06,0
7.14,-8.63,-0.45,4.65,6.67,-4.0,0
7.18,-8.6,-0.46,4.66,6.7,-3.97,0
7.22,-8.58,-0.48,4.66,6.73,-3.93,0
8.4,-9.19,-0.49,4.67,7.89,-4.55,0
8.44,-9.16,-0.5,4.67,7.93,-4.51,0
9.63,-3.44,-1.67,-1.03,7.96,-4.47,0
9.62,-3.44,-1.67,-1.03,7.96,-4.47,0
9.62,-3.43,-1.66,-1.03,7.95,-4.46,0
9.61,-3.43,-1.66,-1.03,7.95,-4.46,0
9.61,-3.42,-1.66,-1.03,7.95,-4.45,0
9.61,-3.41,-1.66,-1.03,7.95,-4.45,0
9.6,-3.41,-1.66,-1.04,7.94,-4.45,0
9.6,-3.4,-1.66,-1.04,7.94,-4.44,0
9.59,-3.4,-1.66,-1.04,7.94,-4.44,0
9.59,-3.39,-1.66,-1.04,7.93,-4.43,0
8.51,2.63,-0.69,-6.93,7.82,-4.31,0
8.49,2.66,-0.69,-6.93,7.81,-4.29,0
8.48,2.68,-0.69,-6.93,7.8,-4.26,0
8.47,2.7,-0.68,-6.92,7.79,-4.23,0
8.45,2.73,-0.68,-6.92,7.78,-4.21,0
8.44,2.75,-0.68,-6.92,7.76,-4.18,0
8.42,2.77,-0.68,-6.91,7.75,-4.15,0
8.4,2.8,-0.67,-6.91,7.74,-4.13,0
8.38,2.82,-0.67,-6.91,7.72,-4.1,0
8.36,2.84,-0.67,-6.9,7.7,-4.07,0
10.88,0.17,-3.11,-4.33,7.79,-4.15,0
10.82,0.14,-3.1,-4.34,7.75,-4.18,0
10.75,0.12,-3.07,-4.35,7.7,-4.21,0
4.23,0.29,-3.07,-4.36,1.14,-4.04,0
4.22,0.29,-3.06,-4.37,1.14,-4.05,0
4.22,0.29,-3.05,-4.38,1.15,-4.06,0
4.22,0.29,-3.03,-4.39,1.16,-4.07,0
4.22,0.29,-3.02,-4.4,1.18,-4.08,0
4.22,0.29,-3.01,-4.41,1.19,-4.09,0
4.22,0.29,-3.0,-4.42,1.2,-4.1,0
7.95,3.06,-2.09,-3.64,5.84,-0.55,0
7.95,3.06,-2.09,-3.64,5.85,-0.56,0
7.95,3.06,-2.09,-3.64,5.85,-0.56,0
7.95,3.06,-2.08,-3.64,5.85,-0.56,0
7.95,3.06,-2.08,-3.65,5.85,-0.56,0
7.95,3.06,-2.08,-3.65,5.86,-0.56,0
7.95,3.06,-2.08,-3.65,5.86,-0.56,0
7.95,3.06,-2.07,-3.65,5.86,-0.56,0
7.95,3.06,-2.07,-3.65,5.86,-0.57,0
7.95,3.06,-2.07,-3.65,5.87,-0.57,0
4.34,0.49,-1.89,-3.06,2.48,-2.57,0
4.34,0.49,-1.88,-3.06,2.48,-2.57,0
4.34,0.49,-1.88,-3.06,2.48,-2.57,0
4.34,0.49,-1.88,-3.06,2.48,-2.57,0
4.34,0.49,-1.88,-3.06,2.49,-2.57,0
4.34,0.49,-1.87,-3.07,2.49,-2.57,0
4.34,0.49,-1.87,-3.07,2.49,-2.58,0
4.34,0.49,-1.87,-3.07,2.49,-2.58,0
4.34,0.49,-1.87,-3.07,2.49,-2.58,0
4.34,0.49,-1.87,-3.07,2.5,-2.58,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
4.57,0.02,-1.03,-2.16,3.54,-2.15,0
3.86,-2.0,-1.37,1.91,2.49,-0.09,0
3.87,-2.01,-1.37,1.91,2.49,-0.11,0
3.87,-2.03,-1.38,1.91,2.49,-0.12,0
3.87,-2.05,-1.38,1.91,2.49,-0.14,0
3.88,-2.07,-1.39,1.91,2.49,-0.16,0
3.88,-2.09,-1.39,1.91,2.49,-0.18,0
3.88,-2.11,-1.4,1.91,2.48,-0.2,0
3.88,-2.12,-1.4,1.91,2.48,-0.21,0
3.89,-2.14,-1.41,1.91,2.48,-0.23,0
