dist_nearest_edge,trench_abs_ortho,conv_ortho,conv_paral
0.09,-5.55,6.38,4.67
0.09,-5.55,6.38,4.67
0.09,-5.55,6.38,4.67
0.09,-5.55,6.38,4.67
0.09,-5.55,6.38,4.67
0.3,-5.86,7.6,-2.21
0.1,-5.85,7.6,-2.21
0.1,-5.85,7.6,-2.21
0.1,-5.85,7.6,-2.21
0.1,-5.85,7.6,-2.21
0.1,-5.85,7.6,-2.21
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
0.09,-5.55,6.38,4.67
0.09,-5.55,6.38,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
0.81,-5.51,6.35,4.67
0.09,-5.55,6.38,4.67
0.27,-5.54,6.37,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
1.17,-5.49,6.33,4.67
0.1,0.0,5.7,3.8
0.09,-3.18,2.77,7.78
0.09,-5.61,6.36,4.69
0.09,-3.18,2.77,7.78
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
0.1,-3.21,0.0,0.0
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.09,-3.18,2.77,7.78
0.09,-3.18,2.77,7.78
0.1,-5.95,7.6,-2.18
0.09,-5.61,6.36,4.69
0.1,-5.95,7.6,-2.18
0.1,-5.95,7.6,-2.18
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
0.27,-5.6,6.35,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
0.1,-3.21,0.0,0.0
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
0.1,-3.21,0.0,0.0
0.1,-3.21,0.0,0.0
0.1,-3.21,0.0,0.0
0.1,-3.21,0.0,0.0
0.1,-5.95,7.6,-2.18
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.1,0.0,5.7,3.8
0.09,-3.18,2.77,7.78
0.3,0.0,1.25,0.87
0.09,-3.18,2.77,7.78
0.09,-3.18,2.77,7.78
0.09,-3.18,2.77,7.78
0.09,-3.18,2.77,7.78
0.09,-3.18,2.77,7.78
0.09,-5.61,6.36,4.69
0.1,-5.95,7.6,-2.18
0.09,-5.61,6.36,4.69
0.09,-5.61,6.36,4.69
0.09,-5.61,6.36,4.69
0.09,-5.61,6.36,4.69
0.09,-5.61,6.36,4.69
0.09,-5.61,6.36,4.69
0.09,-5.61,6.36,4.69
0.09,-5.61,6.36,4.69
0.3,-5.96,7.61,-2.18
0.1,-5.95,7.6,-2.18
0.1,-5.95,7.6,-2.18
0.1,-5.95,7.6,-2.18
0.1,-5.95,7.6,-2.18
0.1,-5.95,7.6,-2.18
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
0.09,-5.61,6.36,4.69
0.09,-5.61,6.36,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
0.99,-5.55,6.32,4.69
0.09,-5.61,6.36,4.69
0.27,-5.6,6.35,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
1.17,-5.54,6.31,4.69
0.1,0.0,5.67,3.83
0.08,-3.11,2.74,7.79
0.09,-5.58,6.34,4.71
0.08,-3.11,2.74,7.79
0.49,-5.81,5.81,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.08,-3.11,2.74,7.79
0.08,-3.11,2.74,7.79
0.1,-5.97,7.6,-2.16
0.09,-5.58,6.34,4.71
0.1,-5.97,7.6,-2.16
0.1,-5.97,7.6,-2.16
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.47,-5.55,6.32,4.71
0.12,-5.78,5.78,0.21
1.61,-5.49,6.27,4.71
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.1,-5.97,7.6,-2.16
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.1,0.0,5.67,3.83
0.22,0.0,1.27,0.82
0.1,0.0,5.67,3.83
0.08,-3.11,2.74,7.79
0.08,-3.11,2.74,7.79
0.08,-3.11,2.74,7.79
0.08,-3.11,2.74,7.79
0.08,-3.11,2.74,7.79
0.1,-5.97,7.6,-2.16
0.1,-5.97,7.6,-2.16
0.09,-5.58,6.34,4.71
0.09,-5.58,6.34,4.71
0.09,-5.58,6.34,4.71
0.09,-5.58,6.34,4.71
0.1,-5.97,7.6,-2.16
0.09,-5.58,6.34,4.71
0.09,-5.58,6.34,4.71
0.1,-5.97,7.6,-2.16
0.1,-5.97,7.6,-2.16
0.1,-5.97,7.6,-2.16
0.1,-5.97,7.6,-2.16
0.1,-5.97,7.6,-2.16
0.1,-5.97,7.6,-2.16
0.1,-5.97,7.6,-2.16
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
5.01,-5.77,5.77,2.04
0.09,-5.58,6.34,4.71
0.09,-5.58,6.34,4.71
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
0.12,-5.78,5.78,0.21
2.69,-5.57,6.44,4.41
5.01,-5.77,5.77,2.04
0.66,-5.54,6.32,4.71
0.09,-5.58,6.34,4.71
0.09,-5.58,6.34,4.71
3.39,-5.52,5.52,2.96
3.94,-5.49,5.49,2.96
1.23,-5.51,6.29,4.71
0.1,0.0,5.63,3.86
0.1,-5.0,5.2,6.41
0.09,-5.55,6.32,4.73
1.27,-4.97,5.19,6.41
0.5,-5.82,5.82,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,-5.0,5.2,6.41
0.1,-5.0,5.2,6.41
0.1,-5.98,7.61,-2.13
0.09,-5.55,6.32,4.73
0.1,-5.98,7.61,-2.13
0.1,-5.98,7.61,-2.13
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.47,-5.52,6.31,4.73
0.12,-5.79,5.79,0.25
1.61,-5.46,6.25,4.73
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.1,-5.98,7.61,-2.13
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,0.0,5.63,3.86
0.1,-5.0,5.2,6.41
0.1,-5.0,5.2,6.41
0.1,-5.0,5.2,6.41
0.1,-5.0,5.2,6.41
0.1,-5.0,5.2,6.41
0.1,-5.98,7.61,-2.13
0.1,-5.98,7.61,-2.13
0.09,-5.55,6.32,4.73
0.09,-5.55,6.32,4.73
0.09,-5.55,6.32,4.73
0.09,-5.55,6.32,4.73
0.09,-5.55,6.32,4.73
0.09,-5.55,6.32,4.73
0.09,-5.55,6.32,4.73
0.1,-5.98,7.61,-2.13
0.5,-6.0,7.63,-2.13
0.1,-5.98,7.61,-2.13
0.1,-5.98,7.61,-2.13
0.1,-5.98,7.61,-2.13
0.1,-5.98,7.61,-2.13
0.1,-5.98,7.61,-2.13
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
4.7,-5.74,5.74,2.09
0.09,-5.55,6.32,4.73
0.09,-5.55,6.32,4.73
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
0.12,-5.79,5.79,0.25
2.68,-5.54,6.42,4.43
5.08,-5.77,5.77,2.09
0.47,-5.52,6.31,4.73
0.09,-5.55,6.32,4.73
0.09,-5.55,6.32,4.73
3.21,-5.51,5.51,3.01
3.76,-5.47,5.47,3.01
1.04,-5.49,6.28,4.73
0.1,0.0,5.6,3.88
0.1,-1.35,1.61,2.72
0.09,-4.21,5.02,3.26
0.49,-1.44,1.7,2.72
0.71,-6.37,6.37,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,-1.35,1.61,2.72
0.1,-1.35,1.61,2.72
0.1,-3.98,5.61,-1.97
0.09,-4.21,5.02,3.26
0.1,-3.98,5.61,-1.97
0.1,-3.98,5.61,-1.97
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.28,-4.25,5.06,3.26
0.12,-6.48,6.48,-1.22
1.61,-4.52,5.35,3.26
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.1,-3.98,5.61,-1.97
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,0.0,5.6,3.88
0.1,-1.35,1.61,2.72
0.1,-1.35,1.61,2.72
0.1,-1.35,1.61,2.72
0.1,-1.35,1.61,2.72
0.1,-1.35,1.61,2.72
0.1,-3.98,5.61,-1.97
0.1,-3.98,5.61,-1.97
0.09,-4.21,5.02,3.26
0.09,-4.21,5.02,3.26
0.09,-4.21,5.02,3.26
0.09,-4.21,5.02,3.26
0.1,-3.98,5.61,-1.97
0.09,-4.21,5.02,3.26
0.09,-4.21,5.02,3.26
0.1,-3.98,5.61,-1.97
0.69,-3.86,5.47,-1.97
0.1,-3.98,5.61,-1.97
0.1,-3.98,5.61,-1.97
0.1,-3.98,5.61,-1.97
0.1,-3.98,5.61,-1.97
0.1,-3.98,5.61,-1.97
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
4.77,-5.65,5.65,0.72
0.09,-4.21,5.02,3.26
0.09,-4.21,5.02,3.26
0.12,-6.48,6.48,-1.22
0.12,-6.48,6.48,-1.22
0.32,-6.44,6.44,-1.22
0.12,-6.48,6.48,-1.22
2.18,-4.64,5.47,3.26
4.06,-5.11,5.11,1.61
0.66,-4.33,5.14,3.26
0.09,-4.21,5.02,3.26
0.09,-4.21,5.02,3.26
3.07,-4.9,4.9,1.61
3.66,-5.02,5.02,1.61
0.85,-4.37,5.18,3.26
6.94,0.0,4.61,5.07
2.81,0.0,4.38,5.3
0.1,-4.25,5.1,3.13
0.1,0.0,4.39,5.3
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
4.38,0.0,4.64,5.07
7.13,0.0,4.61,5.07
6.35,0.0,4.62,5.07
9.49,0.0,5.6,3.91
0.48,0.0,4.39,5.3
2.81,0.0,4.38,5.3
0.1,-3.94,5.56,-2.12
0.1,-4.25,5.1,3.13
0.1,-3.94,5.56,-2.12
0.1,-3.94,5.56,-2.12
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.49,-4.33,5.19,3.13
0.13,0.0,-1.26,6.37
1.65,-4.57,5.44,3.13
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
6.09,0.0,2.08,6.13
6.68,0.0,2.05,6.13
1.45,0.0,4.38,5.3
3.59,0.0,4.37,5.3
5.16,0.0,4.63,5.07
3.98,0.0,4.64,5.07
5.95,0.0,4.62,5.07
7.13,0.0,4.61,5.07
6.35,0.0,4.62,5.07
7.33,0.0,5.63,3.91
7.13,0.0,4.61,5.07
7.33,0.0,5.63,3.91
7.92,0.0,5.62,3.91
8.51,0.0,5.61,3.91
7.53,0.0,5.62,3.91
10.07,0.0,5.59,3.91
3.59,0.0,4.37,5.3
4.77,0.0,4.63,5.07
1.45,0.0,4.38,5.3
2.81,0.0,4.38,5.3
0.1,0.0,4.39,5.3
0.48,0.0,4.39,5.3
1.45,0.0,4.38,5.3
0.1,0.0,4.39,5.3
0.48,0.0,4.39,5.3
0.1,-4.25,5.1,3.13
0.1,-4.25,5.1,3.13
0.1,-4.25,5.1,3.13
0.1,-4.25,5.1,3.13
0.1,-3.94,5.56,-2.12
0.1,-4.25,5.1,3.13
0.1,-4.25,5.1,3.13
0.1,-3.94,5.56,-2.12
0.5,-3.86,5.47,-2.12
0.1,0.0,4.39,5.3
0.1,-3.94,5.56,-2.12
0.1,0.0,4.39,5.3
0.1,-3.94,5.56,-2.12
0.1,0.0,4.39,5.3
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.1,-4.25,5.1,3.13
0.1,-4.25,5.1,3.13
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
2.23,-4.69,5.57,3.13
0.13,0.0,-1.26,6.37
0.49,-4.33,5.19,3.13
0.1,-4.25,5.1,3.13
0.1,-4.25,5.1,3.13
0.13,0.0,-1.26,6.37
0.13,0.0,-1.26,6.37
0.87,-4.41,5.27,3.13
6.85,0.0,3.85,5.18
3.12,0.0,3.67,5.38
0.1,-3.89,5.19,3.0
0.09,0.0,3.72,5.38
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
4.88,0.0,3.9,5.18
7.05,0.0,4.91,4.19
6.66,0.0,3.86,5.18
9.79,0.0,4.84,4.19
0.47,0.0,3.72,5.38
2.74,0.0,3.67,5.38
0.1,-3.85,5.51,-2.26
0.1,-3.89,5.19,3.0
0.1,-3.85,5.51,-2.26
0.1,-3.85,5.51,-2.26
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.67,-4.01,5.31,3.0
0.13,0.0,-1.64,6.27
1.43,-4.19,5.48,3.0
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
3.95,0.0,0.34,6.48
0.33,0.0,-1.64,6.27
1.99,0.0,3.69,5.38
3.7,0.0,3.93,5.18
5.67,0.0,3.88,5.18
4.09,0.0,3.92,5.18
6.06,0.0,3.87,5.18
6.85,0.0,3.85,5.18
6.66,0.0,3.86,5.18
7.05,0.0,4.91,4.19
6.85,0.0,3.85,5.18
7.25,0.0,4.91,4.19
8.22,0.0,4.88,4.19
8.81,0.0,4.87,4.19
7.64,0.0,4.9,4.19
9.79,0.0,4.84,4.19
3.7,0.0,3.93,5.18
4.88,0.0,3.9,5.18
1.99,0.0,3.69,5.38
3.12,0.0,3.67,5.38
0.09,0.0,3.72,5.38
0.47,0.0,3.72,5.38
1.99,0.0,3.69,5.38
0.1,-3.85,5.51,-2.26
0.47,0.0,3.72,5.38
0.1,-3.89,5.19,3.0
0.1,-3.89,5.19,3.0
0.1,-3.89,5.19,3.0
0.1,-3.89,5.19,3.0
0.1,-3.89,5.19,3.0
0.1,-3.89,5.19,3.0
0.1,-3.89,5.19,3.0
0.1,-3.85,5.51,-2.26
0.3,-3.8,5.46,-2.26
0.09,0.0,3.72,5.38
0.1,-3.85,5.51,-2.26
0.09,0.0,3.72,5.38
0.1,-3.85,5.51,-2.26
0.09,0.0,3.72,5.38
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.1,-3.89,5.19,3.0
0.1,-3.89,5.19,3.0
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
2.0,-4.31,5.6,3.0
0.13,0.0,-1.64,6.27
0.67,-4.01,5.31,3.0
0.1,-3.89,5.19,3.0
0.1,-3.89,5.19,3.0
0.13,0.0,-1.64,6.27
0.13,0.0,-1.64,6.27
0.86,-4.06,5.35,3.0
6.66,0.0,3.69,3.5
3.11,0.0,3.66,3.69
0.09,-3.78,5.2,1.79
0.09,0.0,3.77,3.69
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.1,-0.7,0.0,0.0
5.08,0.0,3.76,3.5
6.85,0.0,4.37,2.58
6.46,0.0,3.7,3.5
9.59,0.0,4.25,2.58
1.04,0.0,3.74,3.69
3.11,0.0,3.66,3.69
0.1,-2.42,4.56,-3.01
0.09,-3.78,5.2,1.79
0.1,-2.42,4.56,-3.01
0.1,-2.42,4.56,-3.01
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.09,-3.78,5.2,1.79
0.22,0.0,-3.09,4.78
1.39,-4.1,5.5,1.79
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.1,-0.7,0.0,0.0
0.1,-0.7,0.0,0.0
0.1,-0.7,0.0,0.0
0.1,-0.7,0.0,0.0
0.1,-0.7,0.0,0.0
2.17,0.0,3.7,3.69
3.9,0.0,3.81,3.5
5.87,0.0,3.73,3.5
4.69,0.0,3.78,3.5
6.06,0.0,3.72,3.5
6.85,0.0,4.37,2.58
6.66,0.0,3.69,3.5
6.85,0.0,4.37,2.58
6.66,0.0,3.69,3.5
7.44,0.0,4.35,2.58
8.61,0.0,4.29,2.58
8.61,0.0,4.29,2.58
8.03,0.0,4.32,2.58
9.88,0.0,4.22,2.58
3.9,0.0,3.81,3.5
5.08,0.0,3.76,3.5
2.17,0.0,3.7,3.69
3.11,0.0,3.66,3.69
0.09,0.0,3.77,3.69
1.04,0.0,3.74,3.69
2.17,0.0,3.7,3.69
0.1,-2.42,4.56,-3.01
1.04,0.0,3.74,3.69
0.09,-3.78,5.2,1.79
0.09,-3.78,5.2,1.79
0.09,-3.78,5.2,1.79
0.09,-3.78,5.2,1.79
0.09,-3.78,5.2,1.79
0.09,-3.78,5.2,1.79
0.09,-3.78,5.2,1.79
0.1,-2.42,4.56,-3.01
0.09,0.0,3.77,3.69
0.09,0.0,3.77,3.69
0.1,-2.42,4.56,-3.01
0.09,0.0,3.77,3.69
0.1,-2.42,4.56,-3.01
0.09,0.0,3.77,3.69
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.09,-3.78,5.2,1.79
0.09,-3.78,5.2,1.79
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
2.08,-4.27,4.27,0.2
0.22,0.0,-3.09,4.78
0.09,-3.78,5.2,1.79
0.09,-3.78,5.2,1.79
0.09,-3.78,5.2,1.79
0.22,0.0,-3.09,4.78
0.22,0.0,-3.09,4.78
1.02,-4.01,5.41,1.79
6.62,0.0,3.66,3.5
3.07,0.0,3.63,3.7
0.1,-3.79,5.26,1.66
0.1,0.0,3.75,3.7
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.1,-0.68,0.0,0.0
5.44,0.0,3.72,3.5
6.82,0.0,4.35,2.6
6.62,0.0,3.66,3.5
9.94,0.0,4.19,2.6
1.49,0.0,3.69,3.7
3.27,0.0,3.81,3.5
0.1,-2.36,4.49,-3.14
0.1,-3.79,5.26,1.66
0.1,-2.36,4.49,-3.14
0.1,-2.36,4.49,-3.14
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.3,-3.84,5.3,1.66
0.37,0.0,-3.1,4.77
1.48,-4.13,5.57,1.66
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.1,-0.68,0.0,0.0
0.1,-0.68,0.0,0.0
0.1,-0.68,0.0,0.0
0.1,-0.68,0.0,0.0
0.1,-0.68,0.0,0.0
2.68,0.0,3.65,3.7
4.26,0.0,3.77,3.5
6.03,0.0,3.69,3.5
5.05,0.0,3.73,3.5
6.42,0.0,3.67,3.5
6.82,0.0,4.35,2.6
6.62,0.0,3.66,3.5
7.01,0.0,4.34,2.6
6.62,0.0,3.66,3.5
7.99,0.0,4.29,2.6
8.58,0.0,4.27,2.6
8.97,0.0,4.25,2.6
7.99,0.0,4.29,2.6
9.94,0.0,4.19,2.6
4.26,0.0,3.77,3.5
5.44,0.0,3.72,3.5
2.68,0.0,3.65,3.7
3.07,0.0,3.63,3.7
0.1,0.0,3.75,3.7
1.29,0.0,3.7,3.7
2.68,0.0,3.65,3.7
0.1,-2.36,4.49,-3.14
1.49,0.0,3.69,3.7
0.1,-3.79,5.26,1.66
0.1,-3.79,5.26,1.66
0.1,-3.79,5.26,1.66
0.1,-3.79,5.26,1.66
0.1,-2.36,4.49,-3.14
0.1,-3.79,5.26,1.66
0.1,-3.79,5.26,1.66
0.1,-2.36,4.49,-3.14
0.1,0.0,3.75,3.7
0.1,0.0,3.75,3.7
0.1,-2.36,4.49,-3.14
0.1,0.0,3.75,3.7
0.1,-2.36,4.49,-3.14
0.1,0.0,3.75,3.7
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.1,-3.79,5.26,1.66
0.1,-3.79,5.26,1.66
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
1.84,-4.22,4.22,0.11
0.37,0.0,-3.1,4.77
0.3,-3.84,5.3,1.66
0.1,-3.79,5.26,1.66
0.1,-3.79,5.26,1.66
0.37,0.0,-3.1,4.77
0.37,0.0,-3.1,4.77
0.89,-3.99,5.44,1.66
6.76,0.0,4.32,2.61
3.41,0.0,3.77,3.51
0.09,-3.8,5.31,1.53
0.1,0.0,3.72,3.7
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.1,-0.66,0.0,0.0
5.77,0.0,3.67,3.51
6.95,0.0,4.31,2.61
6.56,0.0,3.64,3.51
10.0,0.0,4.16,2.61
1.65,0.0,3.66,3.7
3.41,0.0,3.77,3.51
0.1,-2.3,4.42,-3.26
0.09,-3.8,5.31,1.53
0.1,-2.3,4.42,-3.26
0.1,-2.3,4.42,-3.26
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.66,-3.94,5.44,1.53
0.42,0.0,-3.12,4.75
1.42,-4.13,4.13,0.02
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.1,-0.66,0.0,0.0
0.1,-0.66,0.0,0.0
0.1,-0.66,0.0,0.0
0.1,-0.66,0.0,0.0
2.82,0.0,3.61,3.7
4.59,0.0,3.72,3.51
6.36,0.0,3.65,3.51
5.38,0.0,3.69,3.51
6.56,0.0,3.64,3.51
6.76,0.0,4.32,2.61
6.56,0.0,3.64,3.51
6.95,0.0,4.31,2.61
6.76,0.0,4.32,2.61
7.93,0.0,4.27,2.61
8.91,0.0,4.22,2.61
9.5,0.0,4.19,2.61
8.52,0.0,4.24,2.61
9.61,0.0,4.14,2.61
4.59,0.0,3.72,3.51
5.77,0.0,3.67,3.51
2.82,0.0,3.61,3.7
3.41,0.0,3.77,3.51
0.68,0.0,3.7,3.7
1.65,0.0,3.66,3.7
2.82,0.0,3.61,3.7
0.09,-3.8,5.31,1.53
1.65,0.0,3.66,3.7
0.09,-3.8,5.31,1.53
0.09,-3.8,5.31,1.53
0.09,-3.8,5.31,1.53
0.09,-3.8,5.31,1.53
0.09,-3.8,5.31,1.53
0.09,-3.8,5.31,1.53
0.09,-3.8,5.31,1.53
0.1,-2.3,4.42,-3.26
0.1,0.0,3.72,3.7
0.1,0.0,3.72,3.7
0.1,-2.3,4.42,-3.26
0.68,0.0,3.7,3.7
0.1,-2.3,4.42,-3.26
0.1,0.0,3.72,3.7
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
4.44,-5.0,5.0,-1.0
0.09,-3.8,5.31,1.53
0.09,-3.8,5.31,1.53
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
0.42,0.0,-3.12,4.75
1.99,-4.27,4.27,0.02
0.42,0.0,-3.12,4.75
0.09,-3.8,5.31,1.53
0.09,-3.8,5.31,1.53
